epoch,train_loss,val_loss
93,0.06043887032610376,0.061225146408379075
94,0.06043957342462771,0.061124422286765186
95,0.059577104475949424,0.060800541759096084
96,0.060249009095799284,0.061876218136245734
97,0.059546129173025146,0.060550781159623875
98,0.06048378778045135,0.06115567592762236
99,0.06039277588010139,0.06155006158610922
100,0.06146316164556671,0.062499879367498214
101,0.05968539020441987,0.06277046097685816
102,0.06026226954768076,0.061857320908363905
103,0.059720959085637654,0.06229746376144467
104,0.06008902760913305,0.06102973120473616
105,0.060467218737239425,0.05962079911595501
106,0.05969006407177052,0.060508239921426864
107,0.059636946929537735,0.05943370330326143
108,0.0596559060847058,0.061018314367550196
109,0.060087494475914695,0.05976865310450084
110,0.05926754510463656,0.06072521730150911
111,0.060110439301070656,0.06318388488380587
112,0.05928291224152841,0.0609319320914743
113,0.059925287514162796,0.062021233970945465
114,0.05981817610009247,0.061266347934975054
115,0.059046125758791826,0.060792093320243296
116,0.05971783672071174,0.061609559724025896
117,0.06068006496104743,0.06147639458174235
118,0.060215349649757985,0.06141187257365091
119,0.060074177982709594,0.061222709093260344
120,0.06019811122618673,0.06144016344569682
121,0.06030176450376925,0.06200578880356334
122,0.05973028444001437,0.06062360344605113
123,0.06005127707977429,0.060258633964706675
124,0.05964832610029089,0.06066970480052987
125,0.05975000875647111,0.0624334265583253
126,0.059928063379452966,0.05940099139088416
127,0.059688722567104016,0.06215061871426879
128,0.059657231287654405,0.06082564895816031
129,0.05940383685100109,0.059052042029579754
130,0.060011833763259755,0.06023313453505398
131,0.059534347185012326,0.06110255664143478
132,0.059346170595768466,0.05983829652946442
133,0.06037551842039199,0.061771565501927396
134,0.059667222668676426,0.061301487444838855
135,0.0591433804072535,0.05991410540830693
136,0.05965318105867147,0.06162891575776157
137,0.059103513922532804,0.05992154624676623
138,0.05914524377650007,0.06056248227930046
139,0.0593215545348804,0.0616403953256493
140,0.059750290868608544,0.061802598251026936
141,0.05943911909447302,0.059946268383940335
142,0.05924683821666271,0.06021857947052922
143,0.059700694430590895,0.05982742438766873
144,0.06015528098244191,0.06193783650131663
145,0.05964243096654372,0.05990823170078511
146,0.05947165300740915,0.06146616371616838
147,0.05995323334622871,0.059813212955600464
148,0.05947170450406916,0.06042333846531401
149,0.059775959233493756,0.06112572295997234
150,0.05855692400003943,0.06157497790385969
151,0.058647777313542794,0.05987101340806403
152,0.05953878412008895,0.061117472743126566
153,0.05953845556091775,0.060576716595271134
154,0.0591871909835302,0.06157953493239766
155,0.05935751282802933,0.05817517363502702
156,0.059377171442179424,0.061233621358068195
157,0.059711908268959016,0.06118086628071905
158,0.05870412869374161,0.061326544944444325
159,0.059567304208989036,0.06008900252270396
160,0.05887689730128669,0.06023811581316404
161,0.06027178382477187,0.05946549592686933
162,0.05922617591784128,0.06016852580420964
163,0.0592597812280783,0.06131649990347214
164,0.059862904593615276,0.05970179100355308
165,0.05941485651694905,0.0620276078795112
166,0.0591365717580099,0.06160157999387011
167,0.05902040382023053,0.06096619507579599
168,0.05894380962223653,0.061212721858924485
169,0.05911840673755197,0.06192336318794987
170,0.058713304064691524,0.06090799173389096
171,0.05905236169467192,0.06054561190837703
172,0.059432422794649366,0.06095745641166577
173,0.05853698768502916,0.06014277176875912
174,0.05914310031496655,0.059528957531580814
175,0.058660319994401446,0.058724559088106615
176,0.06014735202121613,0.06048224315698899
177,0.05912898859137769,0.06102580451730173
178,0.05865663327181431,0.06212347770716588
179,0.05917706361512089,0.06173518638435926
180,0.057949282086032734,0.06142317557733913
181,0.05913008865721695,0.06041355669832556
182,0.05895882042701287,0.05993603390629869
183,0.05897772292156354,0.06314384489150834
184,0.058237997495838446,0.05984838164700777
185,0.05891036559515597,0.0609618261827447
186,0.05946721945462934,0.06094140845063958
187,0.0588559666958154,0.06040143904192955
188,0.05867401430445254,0.059023626958517705
189,0.05916634473539984,0.06071411548946344
190,0.05972634243500202,0.06057218608322728
191,0.05883517977602951,0.06089521831337479
192,0.058956199794855266,0.059631618017537406
193,0.05912379183046653,0.06110384580861137
194,0.0586937817809222,0.060706438927233104
195,0.05842191866977745,0.06058291900131735
196,0.058805314666779754,0.05969452209495648
197,0.05837052266882813,0.05966462228006858
198,0.058677715337489875,0.06217542980666622
199,0.058516712749705595,0.06105448742870067
200,0.05828159121448732,0.0625306758626044
201,0.0583765274271026,0.05939474838563183
202,0.058568762715362835,0.060869375732378106
203,0.05921458242380101,0.06054939340971759
204,0.05815468803810342,0.06038079766971932
205,0.05875704529911965,0.060329829866014185
206,0.058599405190752595,0.06100300903319148
207,0.05844845153067423,0.06105440104776353
208,0.05893641798888021,0.05991684203164186
209,0.05800752134998436,0.060853932038033964
210,0.058476020460543426,0.06204745012715284
211,0.05822838924806136,0.060769457464670995
212,0.05884894296107695,0.061837983833623
213,0.05846570010113594,0.06125812767767056
214,0.058772228572450944,0.060644587577157655
215,0.05836543696158377,0.06205170506557333
216,0.05797335676029515,0.060330358748760776
217,0.05888059348477732,0.06131509986265155
218,0.05843453800967892,0.05974888130703184
219,0.05871517506554304,0.060616250528718225
220,0.05924848207960958,0.061082740743015895
221,0.058845367053966695,0.059324244793350224
222,0.05901647543968142,0.059327601263363616
223,0.05931506340232347,0.061302954221516846
224,0.05892091659862367,0.06147928766796831
225,0.058446815261221904,0.06220885143531486
226,0.05776123056555038,0.06121017048389185
227,0.058511171318457254,0.059587844392916305
228,0.05939792945523701,0.060542773830631634
229,0.05787221589089964,0.06036831499912078
230,0.058095219809457165,0.06106985598023166
231,0.05881461371546206,0.06149532567387796
232,0.057875619605755255,0.06048377387039945
233,0.05785687568852359,0.061247007155459145
234,0.058367731206862214,0.06023105379233602
235,0.05802525122604712,0.061731651198043254
236,0.05827540467919596,0.0608470286443684
237,0.05913144858825542,0.06297928366420966
238,0.05859375321080008,0.06130025617878127
239,0.05856472975991266,0.06140989346681454
240,0.05767678573270283,0.06224935395845096
241,0.05847573138373282,0.06009764412288205
242,0.057993174447199265,0.05979887143629312
243,0.05836947521437769,0.060159047261471275
244,0.05795156568898569,0.060532008646105535
245,0.0586475694976042,0.061028983425695335
246,0.058182129955581384,0.06307029662057757
247,0.05794385414751594,0.0610838101180183
248,0.05888289093132824,0.05956203520991549
249,0.05781851046721039,0.0609645918060618
250,0.058408041506091045,0.05949062031595095
251,0.058564413958193395,0.0616946150628879
252,0.05822390037805528,0.06267380456758546
253,0.05831468709365791,0.06057464211369224
254,0.05890276969012702,0.062243081842223186
255,0.05908158230964485,0.06102834813701629
256,0.05817320057764992,0.06123404186136322
257,0.05860946033997914,0.06279260271499806
258,0.058207065314816696,0.06117833819562511
259,0.0580529535708525,0.06070368383872846
260,0.05826048567281355,0.061970218116257456
261,0.05786950246947806,0.06129948583364312
262,0.05871561618374132,0.060995458996476376
263,0.05781535614672524,0.061061859641046615
264,0.058648312774003314,0.06121666921219148
265,0.05744823568579181,0.06000071804253093
266,0.05710338523892491,0.06049581889199326
267,0.05846695573357365,0.060160464112163754
268,0.057711542329138804,0.06009390114646813
269,0.05814333096184694,0.06043204100296425
270,0.05840765621960926,0.061971552133833756
271,0.057457465001994085,0.06112170076248876
272,0.05753889245450344,0.06089485504940385
273,0.05789730905571862,0.06166398670881463
274,0.058056793020814276,0.06105512525165104
275,0.058255672626330725,0.06106708198240667
276,0.05765306737150073,0.06046355472221621
277,0.057667028578117376,0.06060137140608858
278,0.05740651088145078,0.06034594205004687
279,0.05775672231641267,0.06126844606812228
280,0.05812080070147734,0.061224197624693624
281,0.05779791214620061,0.06143062493565958
282,0.05756137698240902,0.0606072986932355
283,0.057984898805313406,0.060331900810892694
284,0.05693974650805564,0.06246380745466449
285,0.05743862459879092,0.061306921158675684
286,0.057963879183506414,0.06052907117458526
287,0.057831234553509664,0.06062333961152472
288,0.05788134660600396,0.060698420725148756
289,0.05772701103021117,0.06195322646953282
290,0.05764987714150373,0.06114937269181828
291,0.05781833359690578,0.06066956743794144
292,0.058403367552992025,0.061305191190517506
293,0.057536644456179245,0.0603322964294668
294,0.058313430965785173,0.06090313607901044
295,0.05790256564040928,0.0633090841150959
296,0.05752191307675808,0.060239816072533724
297,0.058282699797998,0.059181630166433755
298,0.05783065787666594,0.060739587459815086
299,0.05724775061354308,0.06145869083656871
300,0.05796600079826077,0.06058812527683622
301,0.05740985924096973,0.05943143533955154
302,0.058485516730476826,0.06226828442447877
303,0.056932381561497596,0.06144370168785099
304,0.05807728488045885,0.06173562180115259
305,0.056936752632298436,0.06053636872272182
306,0.057578085500108615,0.05991433517756232
307,0.0579135267402205,0.06079569398194435
308,0.05743080888257917,0.06037890660071571
309,0.0575317954144362,0.05902284781609778
310,0.05750216795203021,0.062207457562885246
311,0.057650266658238435,0.06155946770393639
312,0.057441143828737155,0.06105142783485644
313,0.05764550732834565,0.061102929234784095
314,0.05712502363049771,0.06252634237277088
315,0.05775166436305741,0.060322644592580035
316,0.0573880409112062,0.06185368811908993
317,0.05733554501591436,0.0593205749647168
318,0.05697912445572941,0.06025279128030234
319,0.0574272997258112,0.05993017962201848
320,0.057379021573706966,0.06084463248375687
321,0.05766404775516761,0.06262348734087426
322,0.057640069595459476,0.06028709054332867
323,0.05702242184706661,0.06034889461343992
324,0.05786725718651891,0.06099984926117177
325,0.05747926497207883,0.05979805188216851
326,0.0565935343008517,0.06062117402253789
327,0.05664525619324516,0.06269370110472955
328,0.057435059372116536,0.06213755316807364
329,0.05713941824748693,0.06271280880666164
330,0.057049704358324675,0.061851621187396816
331,0.05777332033304607,0.06330118803998921
332,0.057616522197452044,0.06149567604668555
333,0.057451539560961905,0.06102758760986326
334,0.05731489851384822,0.06168993937523919
335,0.05766178187354446,0.06236146633466415
336,0.05708368307413043,0.06297402313061466
337,0.05736708091309918,0.06195738975646382
338,0.05670964206233049,0.06068877409928827
339,0.05706609174837846,0.060361697672421
340,0.0578329434804142,0.06121508455666189
341,0.057549941846553015,0.06169988178436761
342,0.05639833178552215,0.061750484135429724
343,0.057923796126985796,0.06022830578589055
344,0.05764044667868053,0.05952764738762926
345,0.05764635520822862,0.06176824939965445
346,0.05705608698108312,0.0625767127038358
347,0.05742795478619273,0.06000889589159342
348,0.057744944549125175,0.06231858548787714
349,0.05733616263284098,0.06224918593754701
350,0.05759673039702808,0.060568714908789845
351,0.05693412419703915,0.06093694964286406
352,0.05675805791678941,0.06318702370212705
353,0.05687929601277537,0.06123288158530777
354,0.05769262540980678,0.06243242889446265
355,0.05714873452206402,0.062158150119459604
356,0.056875177632893445,0.06037475192496495
357,0.056473840790255296,0.06246260772474634
358,0.0573713349754853,0.061298766057987814
359,0.05685864767188306,0.06121614571124956
360,0.05682504253314279,0.06012535936865315
361,0.05720665630743937,0.06071736625991471
362,0.056453322215229654,0.060509987843374254
363,0.0565721649590813,0.06192356427574123
364,0.057092573503246695,0.06152698465962021
365,0.05717816244801292,0.06280645462326356
366,0.05721669026729091,0.060817937318902116
367,0.05730524585794305,0.06057922913778457
368,0.05647625312056688,0.061629854389844696
369,0.05684620933726316,0.06249363150593417
370,0.05728175196691852,0.06079374657486915
371,0.05663401075183888,0.06331400485341146
372,0.056731846107317664,0.06046406073198596
373,0.056586330618394916,0.06194225580993807
374,0.05766130122534759,0.06133027590988204
375,0.056762292133191665,0.061818799952391416
376,0.05654140434149281,0.060846683551050953
377,0.05627825804759779,0.06006672682032222
378,0.05698895100932902,0.061695467720052695
379,0.057110924140342974,0.061016307303332726
380,0.05701384349437931,0.06265646256557084
381,0.05603719082520441,0.06108556702655624
382,0.05710072491479957,0.06208711278276169
383,0.05687606207016484,0.06040354132727953
384,0.05662640018383865,0.06123850597110868
385,0.056655504409690645,0.06115837193297484
386,0.05757876955296682,0.06027883153844159
387,0.0575597515934721,0.06120199334937497
388,0.05740464029028593,0.06170878636442067
389,0.056888363274085856,0.060585115160618444
390,0.05592756760318566,0.06235609473480144
391,0.056447309482356774,0.062046148666531374
392,0.056535185602924705,0.06389352850025462
393,0.05758508287198708,0.06202285222650098
394,0.0571550091209314,0.06214851658955158
395,0.05722795608822647,0.0625535279210977
396,0.05708044032802057,0.0626418483489877
397,0.05710731678263611,0.06166150327119394
398,0.056831564725664876,0.06152818562832253
399,0.0568266593853531,0.06209227537007537
400,0.05648042972359206,0.062232795011276903
401,0.05742734416252207,0.06073966047150316
402,0.05740101774558996,0.06350581429552113
403,0.057092623094387375,0.06220415269017685
404,0.05702591690299151,0.06095742423827469
405,0.05651552005268424,0.06194391271719651
406,0.0565065800038445,0.06224465986602008
407,0.05653993475734425,0.06114463775181066
408,0.0568376972490107,0.062221403291236495
409,0.05660318458438529,0.06244381974228309
410,0.05727786940458181,0.061233764009011794
411,0.05673020016735472,0.06111076793458487
412,0.05638784315922986,0.061880898357598926
413,0.05685481369076178,0.06071749382079579
414,0.056603560638625906,0.06176703834850195
415,0.05683354031094505,0.06191103108177776
416,0.05671616593170959,0.06033838976901316
417,0.05720993923142438,0.06217502120407007
418,0.0569534194381798,0.06098474329333985
419,0.0568996926822016,0.06220235356847988
420,0.057007995836646355,0.060480754471436374
421,0.056884971230536166,0.06189317692503391
422,0.05663785960553857,0.06323657801910304
423,0.05695756298997213,0.06023711437652237
424,0.05659866172944188,0.06205536871014629
425,0.05692978553912219,0.06191956622159341
426,0.05684297048794034,0.06099438950744516
427,0.05672054548207146,0.06060477669421816
428,0.057119633383153345,0.060053982493793595
429,0.056357737516274535,0.06164223695549736
430,0.05660668046921111,0.06165853192768991
431,0.0565555068376043,0.06188890997927229
432,0.05591947616785384,0.0628686433880328
433,0.05684740135393789,0.06079623210605059
434,0.0557269329190864,0.06278063046540483
435,0.056433843996594936,0.059413452719771886
436,0.056114241147361445,0.062274694098834876
437,0.05687543403957506,0.0625044770520326
438,0.05698847547745156,0.062274201124522366
439,0.056786709486523555,0.06429836518302327
440,0.05611569247663478,0.06298097030090284
441,0.056493500414330634,0.062194227335369216
442,0.05667035355020667,0.06332643635868153
443,0.05747067331886657,0.06445661723623343
444,0.056700524066567726,0.06254270011604676
445,0.05654678567100669,0.061271599804988364
446,0.056468343271700014,0.06093686875018175
447,0.056286941156210496,0.06288269743985438
448,0.05714047465787824,0.06303307731080568
449,0.05680875080968718,0.06126966995178081
450,0.05616946632752333,0.061254149032870193
451,0.05628204168489827,0.06286490190527692
452,0.056893611817484924,0.061647930392429405
453,0.05659922662541232,0.06129742717613408
454,0.056627368149550064,0.061741216189227996
455,0.05572175299343855,0.06265867119701288
456,0.05667587017159328,0.06146437686646386
457,0.05639575102635662,0.062019496596946555
458,0.05613547092889581,0.0625111996719148
459,0.05624260259863666,0.06266965774292475
460,0.056142439670346274,0.061873160884456595
461,0.05664450551390343,0.0617234452342178
462,0.05700596014175879,0.062372646388126306
463,0.05726718873052341,0.06203313568248996
464,0.05572580473730936,0.0630746069823479
465,0.05643718654427992,0.06141429591374472
466,0.0563428695301723,0.061170030357071664
467,0.056004252799255465,0.06085321573545225
468,0.056625454064906405,0.06141836466004024
469,0.05650235353337834,0.06281848287067406
470,0.05655835573668675,0.060684063188129224
471,0.056578649317517,0.06094037712315621
472,0.05700277737186998,0.0629096175673476
473,0.0569768100881668,0.06158490532252472
474,0.056957293130324015,0.062257676267382336
475,0.0567606511094686,0.0607977108906387
476,0.05591113110789862,0.06167362740643439
477,0.056491823385819755,0.061970386028825306
478,0.05643782035812088,0.06313579126258119
479,0.05660679889723773,0.06131898753105343
480,0.056488499940966094,0.06241284719701507
481,0.056443229193806344,0.06036858289007796
482,0.05589404969912051,0.06243869828508177
483,0.05618691517759467,0.06089497412786586
484,0.05671050731102219,0.0626109771554271
485,0.056266904610883246,0.062173118839570087
486,0.05554775175307413,0.06345318895203526
487,0.056621639786855034,0.062308146691109866
488,0.05643263772663558,0.06143446419984684
489,0.05606871586092903,0.06233362842269125
490,0.05654791556775113,0.06184530082209094
491,0.055985540542227534,0.06261623716311296
492,0.055461126148624494,0.0645974123583641
493,0.05647379105620067,0.06347348652474175
494,0.05669027133404141,0.06459062618058524
495,0.056150549427246496,0.062483027742349075
496,0.05614987873207883,0.061971832390368214
497,0.05604613576170124,0.06231170145039505
498,0.05620851757390725,0.06278418962534633
499,0.05645397545584022,0.0636336239434837
500,0.05615152894040508,0.06333184300606226
501,0.05584136028881268,0.06295454928746913
502,0.05582053317209644,0.06215367364817503
503,0.056288000520156777,0.06306508137164929
504,0.055975126221661675,0.06231576539616945
505,0.055947772196263,0.062009171108422745
506,0.05703467999577827,0.06218355817295087
507,0.05620677254693892,0.06119983481098316
508,0.05576313742438851,0.06392269653050899
509,0.05643639841195568,0.061709534280921796
510,0.05615115329585112,0.062059057492233116
511,0.055983563308673136,0.06258118234716821
512,0.055750136875816626,0.060581129102371054
513,0.05644936979655415,0.06289664024235972
514,0.05693495670890869,0.062125884344535004
515,0.05600463901944173,0.06275607544892992
516,0.05553363324583644,0.062095312862392164
517,0.05592882245436044,0.063839053148526
518,0.0565521674673728,0.06294829201016401
519,0.05572551194473606,0.06136414651124214
520,0.05567573615923867,0.062359790326056826
521,0.056184693904179135,0.06163323318222247
522,0.055893813700550965,0.061425798075209606
523,0.056356173666084516,0.06290997639378183
524,0.05647580783880885,0.06356065643670736
525,0.05580262942692203,0.06225875417112838
526,0.055610606461153615,0.06250598424927739
527,0.055619734803886364,0.062128937588882396
528,0.05552370533766344,0.06169833077644289
529,0.05621758146244851,0.06286419313693477
530,0.0561603977704597,0.061571219104007466
531,0.05582808384962399,0.0629318658357879
532,0.05575268998589662,0.06299443838603329
533,0.0559842786977968,0.06266653005623375
534,0.055899457515353135,0.06318923629842174
535,0.05646296542928652,0.0616887870549428
536,0.05539752659209244,0.06343696198232937
537,0.056047476618491174,0.06092588243768696
538,0.05550937731857495,0.06283309545796656
539,0.056057822016422704,0.06201784273853991
540,0.05560253264234804,0.06170672570142779
541,0.05594576027272912,0.06306541330256586
542,0.05597675864196494,0.06344592563891784
543,0.05630568174354713,0.0637427626079705
544,0.056161538271419224,0.06365430651068892
545,0.05549605936764756,0.06210755487951683
546,0.056548204806530875,0.06298448650187202
547,0.05532642893131127,0.0634554039991781
548,0.05624141934735086,0.06227546151233546
549,0.05575991694427207,0.06279319512327493
550,0.056084195347240816,0.06099079627681203
551,0.05540829259530663,0.0631785332338477
552,0.055764769234925585,0.0629747901880095
553,0.05508898712142044,0.06350346235141041
554,0.056166374717679476,0.06314187569141795
555,0.05512762607058601,0.06107891439993982
556,0.0555632026851787,0.06296633303101408
557,0.05586911589288346,0.06382765268359508
558,0.05553322044365546,0.06194034934465599
559,0.05652304272860517,0.06472350785452435
560,0.05506890234739884,0.06311663775004854
561,0.056532662866822896,0.061919524208879737
562,0.05543687762430562,0.06240507498390216
563,0.056382236168588826,0.06380015797833621
564,0.05546557741320651,0.06536957885151497
565,0.05596401604354534,0.060774614897777794
566,0.055571383746612406,0.06274650140679733
567,0.05643443909028302,0.06263313236237154
568,0.056879262561383453,0.06324453542981646
569,0.0562526437327685,0.06404620457020938
570,0.055487210231135266,0.061493631738738626
571,0.05619435282924291,0.06291478603393771
572,0.05628131608219098,0.06291171832715627
573,0.056598036137916856,0.06270053697494732
574,0.056168231893988216,0.06277105536037415
575,0.055576070076059504,0.06223952064879704
576,0.05569970814506416,0.06343580121302803
577,0.05629174549446996,0.0627247685704453
578,0.05557159667887041,0.06318936624920753
579,0.05550759433366149,0.06312939381535398
580,0.055868707797335236,0.06148864778234856
581,0.05646763613347507,0.06401807269165584
582,0.05540829957903499,0.06277488336013048
583,0.05587574249833746,0.061500993183229005
584,0.05569869921068706,0.0631366452344344
585,0.055814666859329204,0.06089733691404399
586,0.05560469721703578,0.06422813752826187
587,0.05581864945190337,0.0635564804824331
588,0.05578453923620836,0.06332964750346437
589,0.05538730182306236,0.06314624012229907
590,0.05616596148675665,0.06365348941634584
591,0.05575440905016402,0.06511173173981079
592,0.055510905354529086,0.062425400449764856
593,0.05563523840454533,0.0640576869497294
594,0.055623110745797684,0.06555588635085297
595,0.055998432323755815,0.06254126955959363
596,0.055622341306618105,0.06333228221210448
597,0.056070684300511694,0.06383373838686093
598,0.05579677073623213,0.06270408788733184
599,0.0550074285215429,0.061911398532136806
600,0.05580101433731711,0.061403769175399796
601,0.05563494502126103,0.06130173692018725
602,0.055604826239749904,0.06379246231637953
603,0.05593649569489157,0.06381738363205222
604,0.05541431086371317,0.06205348820796644
605,0.055535364581648344,0.06503418939983531
606,0.055723371465340295,0.0631212496640117
607,0.055625180320819013,0.0639344363207696
608,0.054954722028254244,0.06471647358688351
609,0.0558619413267621,0.06235928076026321
610,0.054854627012672935,0.06370463411112869
611,0.054812181550447286,0.06326494748828991
612,0.055568701137438455,0.06388548979965562
613,0.05605480280678595,0.062231631096288036
614,0.05461185976215031,0.06391427946801559
615,0.054916617415292794,0.06266484819826146
616,0.05548458124327538,0.06355694319353497
617,0.05547340068480243,0.06404815048881865
618,0.05546739241084479,0.06354136303503474
619,0.05632328285890467,0.06461501455624676
620,0.055231141988807325,0.06262115697580739
621,0.05543160247032904,0.062280373392924956
622,0.05521623661641575,0.0640033501074242
623,0.05587438731204213,0.0626660929672711
624,0.05462959030514483,0.06368347283605835
625,0.0558019251088657,0.0634059448608823
626,0.055993729587787255,0.06338785666142357
627,0.05526357651938258,0.06310731503961142
628,0.05491480806751934,0.06343587576087302
629,0.05576088186115255,0.06201497368159762
630,0.05548068504694782,0.06322326181791141
631,0.05537884892024043,0.06231485518196714
632,0.05477765392121452,0.06357396597090119
633,0.0556726419959989,0.06360269087954512
634,0.055549637569338464,0.06375293854132469
635,0.055801522358299216,0.06356372854551445
636,0.05582443989641831,0.06376025793542503
637,0.055674411594639046,0.06285097027275478
638,0.05565053311264728,0.06390062011222035
639,0.054773264052465444,0.0642068531987854
640,0.05541429376167714,0.06262681124928203
641,0.055526639980352135,0.06216018821812613
642,0.0551063248606594,0.06421199126502761
643,0.05560712849773714,0.06378849721754813
644,0.05588883183458272,0.06479805759158043
645,0.055032840841795175,0.06381016671407852
646,0.05510681903804355,0.06191574683645449
647,0.05524742926287529,0.06390726885915937
648,0.05471516400575638,0.06376479717655166
649,0.05532752747273506,0.06398169961641834
650,0.05490438014154544,0.0639498800211586
651,0.05570263400330873,0.0625856669285131
652,0.05523419507857784,0.06412281800073397
653,0.054851241009619536,0.06408820102325699
654,0.05531015609155226,0.0627257501902961
655,0.055652299891118806,0.06304118361846922
656,0.05528135554831656,0.06323603819734272
657,0.05562471634591632,0.06277026281004074
658,0.05520862845889748,0.06269349617586122
659,0.05474288395756041,0.06252111702307739
660,0.05479819996430136,0.06376716426914936
661,0.05546887278976038,0.06470257009758498
662,0.05540352953059594,0.06251035984135961
663,0.05514729799478865,0.06342665144298808
664,0.054978125464275975,0.06306371792207065
665,0.05543550600290603,0.06300860651977709
666,0.05543118658120675,0.06367692163464962
667,0.0559065341663635,0.06342548016339133
668,0.054764714654144425,0.06197595469867083
669,0.05597388899654074,0.06454260398381156
670,0.05500522706552845,0.06176812230340147
671,0.05576226137140218,0.06390594426767057
672,0.05580514953340716,0.06340651749914542
673,0.055694616587875445,0.064169990239435
674,0.05558684354890948,0.06396884609126573
675,0.05595728759761052,0.061691546042857225
676,0.05573786999982641,0.06256326481447322
677,0.055854170923800114,0.06452124029370315
678,0.05529536835639678,0.06377955682979373
679,0.05496267813360295,0.06334526469047559
680,0.05543688964813262,0.06382277389092779
681,0.0557958552199404,0.06262736393229133
682,0.05486689139243282,0.06421164456135302
683,0.05477100568811607,0.06225260002322902
684,0.05561309517420771,0.0647022681316419
685,0.05503301066167824,0.06390060240996535
686,0.05446491291379685,0.06436830115504853
687,0.056253060593705655,0.062393920003349194
688,0.05547477358289997,0.06375895952236897
689,0.056053579625342506,0.0623540981351558
690,0.054828193696106184,0.06321617648887332
691,0.0553664238099247,0.06393722399564285
692,0.055230808618199796,0.06291694075373816
693,0.054574268629483856,0.06415126230374008
694,0.055596680449479075,0.06432287213964447
695,0.055365259223200784,0.06385555147254199
696,0.05526513433860391,0.061758365444873925
697,0.05521775324783667,0.06374551956473733
